Date,Open,High,Low,Close,Volume,f_ret_1,f_ret_5,f_ret_10,f_ret_22,f_ret_44,f_ret_88,f_natr,f_rsi,f_norm_upper,f_norm_lower,f_norm_middle,return,target,predicted_signal,strategy_returns
2018-08-08,264.2566771945836,264.73816064487136,263.8399887176809,264.32147216796875,42114600,-0.0004206611685655,0.0163777988924536,0.0051051995098692,0.0272039355282109,0.0336760685994055,0.0879561726787312,0.706845294317712,67.09660983566972,1.0044816018073648,0.987630054591004,0.9960558281991844,-0.0013659634377619,0,1,-0.0
2018-08-09,264.3863475395687,264.79376756159525,263.82153193405713,263.9604187011719,35717000,-0.0013659634377619,0.0094899198706277,0.0061055260658235,0.0221224877689134,0.0323755467459263,0.0779628085629289,0.6835631508263925,65.35769964384139,1.0043165586245637,0.9942802547006688,0.9992984066626164,-0.0066998440942233,0,1,-0.0013659634377619634
2018-08-10,262.46045837871327,263.02527414191906,261.4511483211696,262.1919250488281,77076000,-0.0066998440942233,-0.0015512176675185,0.006182900440125,0.0227553559660356,0.0224361014997664,0.0951468762997811,0.7073782303956525,57.49736259308824,1.0119099364136956,0.999546030846988,1.005727983630342,-0.0037435815960069,0,1,-0.006699844094223306
2018-08-13,262.4789346161623,263.1178421016914,260.9048089908245,261.2103881835937,65732900,-0.0037435815960069,-0.0089233857409239,0.0076800304022539,0.0097721844891784,0.0172555733787043,0.0856962413312822,0.7198353209614949,53.64140417042028,1.017587685742272,0.9978251345422784,1.0077064101422752,0.0063806306606279,1,1,-0.003743581596006962
2018-08-14,261.9696627088316,263.1270996621904,261.56224264063025,262.8770751953125,43842000,0.0063806306606279,-0.0058829089348778,0.0091350974504507,0.0154153186568488,0.0224249779674243,0.075522504774107,0.7162612228866516,58.70557097939141,1.008809089055782,0.9914585696134752,1.000133829334629,-0.0074670685571182,0,1,0.006380630660627995
2018-08-15,261.4697296280181,261.6178849986103,259.4141197798916,260.9141540527344,102925400,-0.0074670685571182,-0.0128908109026766,0.0032758648812523,0.008735431852175,0.0180389922007739,0.0731170322365566,0.7649062283705232,51.56163007449861,1.0135720847764222,0.9965204162484752,1.005046250512449,0.0080913395718063,1,1,-0.007467068557118206
2018-08-16,262.4141688106761,263.93274005300384,262.37712290634613,263.0252990722656,69967900,0.0080913395718063,-0.0035426509531525,0.0059136494438001,0.0128000539607699,0.0236988029626266,0.0729724889686163,0.7865435133337555,57.545500247683975,1.0027652898886832,0.9897713157900802,0.9962683028393816,0.0035204383712699,1,1,0.0080913395718063
2018-08-17,262.81233493320025,264.414238355273,262.38640591203387,263.9512634277344,65618500,0.0035204383712699,0.006710116562814,0.0051484900439322,0.0142320627848702,0.0286149387319685,0.0799173863645799,0.7826753868791021,59.88620826979548,1.002843365653719,0.9853694019519024,0.9941063838028108,0.0021396309812924,1,1,0.0035204383712699183
2018-08-20,264.42342112149663,264.7937952918346,263.95117780611645,264.5160217285156,39807500,0.0021396309812924,0.0126550615689853,0.003618749832106,0.0202503124550503,0.0329403843289139,0.0734028591552566,0.7479719198477408,61.28812045510931,1.0037765987341758,0.9851899748316338,0.9944832867829048,0.0023452693869776,1,1,0.0021396309812924397
2018-08-21,265.05305099048906,266.03455522436764,264.5530303358429,265.1363830566406,67272000,0.0023452693869776,0.0085945412305332,0.0026610713922592,0.0238127504443834,0.0393465172277167,0.0645314175011,0.7338300371029469,62.82501705847425,1.0049599526086703,0.9827613946444164,0.9938606736265434,-0.0005938083024739,0,1,0.0023452693869776553
2018-08-22,264.71040964241433,265.52524960686765,264.4326078775877,264.9789428710937,44993300,-0.0005938083024739,0.0155790276427003,0.0024873904406341,0.0213059916418998,0.0369603032765204,0.0631123108991589,0.7112720753105714,62.15064188987783,1.0033180408995337,0.9917203509611848,0.9975191959303592,-0.0013276777271924,0,1,-0.0005938083024739083
2018-08-23,264.7938003716575,265.69197258727,264.2937796903529,264.62713623046875,49204900,-0.0013276777271924,0.0060900497551112,0.002525823881389,0.0148433964271406,0.0421163924511385,0.0676232875114279,0.6990852219219672,60.58565084634673,1.0031742539296598,0.9969377015759842,1.000055977752822,0.0060182427044981,1,1,-0.0013276777271924445
2018-08-24,265.2289539020782,266.3678818605033,265.1733991975437,266.2197265625,57487400,0.0060182427044981,0.0085942499585218,0.0153620349403276,0.0123234755972669,0.0464802957092149,0.0832340507117148,0.6919725831799357,64.89507298117512,1.0003279078820229,0.9912273048952516,0.9957776063886372,0.0078956949330357,1,0,0.0060182427044981335
2018-08-27,267.4698301087299,268.4328257568926,267.3031659362817,268.3217163085937,57072400,0.0078956949330357,0.0143873877854703,0.0272245226326977,0.0227289487942603,0.0692991833433664,0.0919504606474241,0.6964261649113314,69.61688014655307,1.0008188772867186,0.9808081386951004,0.9908135079909096,0.0004829189321737,1,0,0.0
2018-08-28,268.80313102205383,268.9142686995756,267.9697821159276,268.4512939453125,46943500,0.0004829189321737,0.0125026631594491,0.0212046590439978,0.030203739182647,0.0674521286306819,0.1073915002411391,0.6714998600572895,69.88578329599795,1.0048290017994264,0.9807808216189532,0.9928049117091898,0.0053809352964526,1,1,0.0
2018-08-29,268.6735526737061,270.1365406809771,268.4235564420733,269.89581298828125,61485500,0.0053809352964526,0.018555701309366,0.0344238087356945,0.041186083481171,0.082160648977319,0.1106053665020088,0.6655328741649739,72.77818434638674,1.0048838057580376,0.977385828181383,0.9911348169697102,-0.0040481929672568,0,0,0.005380935296452671
2018-08-30,269.3958441074431,269.7847272092607,268.18285209838746,268.80322265625,61229500,-0.0040481929672568,0.0157810211200117,0.0219671780789303,0.0318844505123547,0.0716530324529265,0.0949781688567219,0.6660249281673033,67.4974640969349,1.0071638992032363,0.9893773017580556,0.998270600480646,3.4286451265908013e-05,1,1,-0.0
2018-08-31,268.37724150173136,269.2754137869743,267.86798050048395,268.8124389648437,66140800,3.4286451265908013e-05,0.0097389943105323,0.0184169436205037,0.0336466151958305,0.070149043025637,0.0939887875552902,0.6558286912251685,67.51887363827431,1.0042879665452449,0.9960428068965184,1.0001653867208815,-0.0017224377603038,0,1,3.4286451265908013e-05
2018-09-04,268.37720362462915,268.7198004234153,267.3030987979498,268.34942626953125,57594400,-0.0017224377603038,0.0001032714061268,0.0144921449973642,0.0262752353368478,0.0660265453311752,0.1005681147579045,0.6502097659584252,65.1954521955655,1.0060021725680857,0.9978212952324176,1.0019117339002517,-0.0026913752488549,0,1,-0.0017224377603038965
2018-09-05,267.97906261580965,268.192041185063,266.5716294728086,267.627197265625,72452400,-0.0026913752488549,-0.0030698182436601,0.0093944640123277,0.0191467535819611,0.066925043583768,0.0956591280824676,0.6528442053805826,61.632738068507095,1.0095186839555044,0.9984806701775424,1.0039996770665234,-0.003009712634818,0,1,-0.002691375248854988
2018-09-06,267.73839763184367,268.0532171948007,265.7476110749916,266.8217163085937,65909900,-0.003009712634818,-0.0113899383827085,0.0069544146320956,0.0123669469992615,0.0551062610691126,0.0997492700959226,0.669763929364126,57.83668641889688,1.0104548483628326,0.9989977854169196,1.004726316889876,-0.0019437932092246,0,1,-0.0030097126348180847
2018-09-07,265.7289859249988,267.32162012483855,265.47896148611056,266.3030700683594,73524800,-0.0019437932092246,-0.009301051390622,0.0063331896409559,0.0070731088337576,0.0442227903383456,0.100035757198224,0.6725592113199519,55.467705870247286,1.0117852284270588,0.997825623649883,1.004805426038471,0.0017388974537539,1,1,-0.0019437932092246646
2018-09-10,267.35873697850496,267.6365388739512,266.56243371193244,266.7661437988281,50210900,0.0017388974537539,-0.0076123529621454,0.0020525046861989,0.0092488575022231,0.0367043983536341,0.0878647429629073,0.6591397730311952,57.15511601882661,1.0069706485129126,0.9960834642583584,1.0015270563856356,0.0032971861578583,1,1,0.0017388974537539958
2018-09-11,266.0901328844138,268.1086962370322,265.7290272332797,267.6457214355469,50530500,0.0032971861578583,-0.0026223452152178,-0.0025193446223688,0.0139615733014393,0.0363929258049484,0.0877711841965731,0.6735548897640674,60.23711303542076,1.0016315457630154,0.9937881332300312,0.9977098394965233,0.0002420693221318,1,1,0.003297186157858345
2018-09-12,267.6549555454932,268.3401491210781,266.8864299072887,267.71051025390625,59810800,0.0002420693221318,0.000311302398009,-0.0027594714874317,0.0210478839272048,0.0442821919843359,0.088034500229766,0.6640795409360608,60.46271901472552,1.0015975550078062,0.9934636932021924,0.9975306241049992,0.0059147287758405,1,1,0.00024206932213188814
2018-09-13,268.82173016937577,269.4884150997647,268.5254194763711,269.2939453125,51034200,0.0059147287758405,0.0092654714845137,-0.00223000004749,0.030946537712829,0.0410211374778386,0.0839923491049765,0.6601772825624792,65.59982195005809,1.0011081385145493,0.9858944126446236,0.9935012755795865,0.00017168648484,1,1,0.005914728775840539
2018-09-14,269.5068435618262,269.7012850333708,268.5253394094312,269.3401794433594,55079900,0.00017168648484,0.011404710333307,0.0019975831457796,0.024586032248133,0.0403803524265944,0.0741346424873341,0.644102416920064,65.73979632417385,1.003076301495088,0.9880956105680267,0.9955859560315572,-0.0052942875378481,0,1,0.0001716864848400057
2018-09-17,269.2846304702856,269.3216481033544,267.62717301406406,267.9142150878906,68244000,-0.0052942875378481,0.004303661899196,-0.0033414520563557,0.0268289815881028,0.0357987761806042,0.0651974752952266,0.6469488828526834,57.91283283101632,1.0074872432914612,0.9959967018855196,1.0017419725884904,0.0054263503197911,1,1,-0.005294287537848108
2018-09-18,268.1364826367954,269.9883819051855,268.1087052780792,269.3680114746094,61930400,0.0054263503197911,0.0064349619707155,0.0037957420637637,0.0241144575244873,0.0372231778428056,0.0704680071795866,0.652496904096803,62.77846061968867,1.003172624025387,0.9920559173545768,0.997614270689982,0.0010655230392591,1,1,0.005426350319791107
2018-09-19,269.42354190919,270.0902267160324,269.2938954083722,269.655029296875,49080600,0.0010655230392591,0.0072635140141659,0.0075770775615056,0.0216091629760364,0.03614876872511,0.0790397071517494,0.6263389966591707,63.671411712463545,1.002542904234485,0.99344639234761,0.9979946482910474,0.0081038418045333,1,1,0.0010655230392591086
2018-09-20,270.96990436965734,272.1736275459484,269.67355232412643,271.8402709960937,100360600,0.0081038418045333,0.0094555623248002,0.0188086440524044,0.027689246268399,0.0485002746120293,0.0832291571408279,0.6431037089642522,69.64274301502203,1.001141431666046,0.982549507662366,0.991845469664206,-0.0009133709833173,0,0,0.008103841804533385
2018-09-21,272.61514120392235,272.73606412837546,271.42456133999355,271.59197998046875,105479700,-0.0009133709833173,0.008360433047023,0.0198604916974922,0.0243482122272484,0.0487407605731662,0.0831546844310251,0.6322061297917031,68.26966062031657,1.005214497308198,0.9836063904559368,0.9944104438820672,-0.0033221994070246,0,1,-0.0
2018-09-24,270.98734927918304,271.13617528596205,270.0851111282253,270.689697265625,53409600,-0.0033221994070246,0.0103595928152744,0.0147078388993606,0.0215517291021478,0.0433169017041663,0.0822619156415129,0.6287680264765209,63.379366913484816,1.0071175264325003,0.9924339935292582,0.9997757599808792,-0.0009276253782429,0,1,-0.0033221994070246064
2018-09-25,271.16410775339153,271.2757201741481,270.18747068611026,270.4385986328125,44370000,-0.0009276253782429,0.0039744405890751,0.0104349779338361,0.0219609465798793,0.0371303180430202,0.0731892517245631,0.6131411048897522,62.04732870643386,1.0073692658133282,0.9956222938501778,1.001495779831753,-0.0029923044389065,0,1,-0.00092762537824298
2018-09-26,270.58740841521296,271.8244838518981,269.192196468173,269.6293640136719,79739700,-0.0029923044389065,-9.517821073112832e-05,0.0071676444751673,0.012807606315272,0.0252889161364247,0.0729607062447768,0.640787035947381,57.82910104423519,1.010430803220493,0.9985342304544093,1.004482516837451,0.0027940463248488,1,1,-0.0029923044389065234
2018-09-27,270.1222825724596,271.51749423441777,269.83394109984056,270.3827209472656,59249500,0.0027940463248488,-0.0053617885366551,0.0040430750624644,0.0076810951682404,0.0305846271812637,0.0730065592194819,0.6432384928200024,60.51998665765792,1.0052758202608514,0.9959354348084776,1.0006056275346644,0.000103500027822,1,1,0.002794046324848809
2018-09-28,269.7316921340475,270.9315824730483,269.69450691618914,270.41070556640625,70091400,0.000103500027822,-0.0043494451277517,0.0039746246744889,0.0072989464580226,0.0377231411157961,0.0753207187770435,0.6299082330756091,60.62050742332495,1.0022732808587889,0.9969834920486332,0.9996283864537112,0.0034737199206662,1,1,0.00010350002782200107
2018-10-01,271.70346634734244,272.4661887587393,270.6524308904466,271.3500366210937,62078900,0.0034737199206662,0.0024394698510477,0.012824334580664,0.0053880926002938,0.0467960905131048,0.0816328504266599,0.6369973095824051,63.939415487766894,1.0006774301956258,0.992631938941396,0.9966546845685108,-0.0005826849122056,0,0,0.0034737199206662517
2018-10-02,271.1919250488281,271.93602654219967,270.8012816997864,271.1919250488281,47258200,-0.0005826849122056,0.0027855728428709,0.0067710845257165,0.0088864350991537,0.0410542247116587,0.0935801513810139,0.6217301235467219,62.97727469185579,1.0023825581358798,0.9932000934547446,0.9977913257953122,0.0005489276499177,1,1,-0.0
2018-10-03,272.28952359237746,272.726691088252,270.9687389950759,271.3407897949219,64694600,0.0005489276499177,0.0063473271448402,0.0062515448068685,0.0094056318220037,0.0433687146924228,0.0797711388608712,0.6232809589105276,63.53365921544008,1.0017732685114655,0.9952374706440796,0.9985053695777724,-0.0078156219088445,0,1,0.0005489276499177631
2018-10-04,270.8385295077246,270.8943357133442,267.56444244018434,269.2200927734375,111545900,-0.0078156219088445,-0.0042999351798626,-0.0096386683733619,0.0032445253042268,0.0296050113069994,0.0779352791910736,0.6835126787497764,51.63000567944048,1.011586899376418,0.9994272650733932,1.0055070822249057,-0.0055972678604059,0,1,-0.00781562190884455
2018-10-05,269.4525549704521,269.9920242735985,266.22496448824984,267.71319580078125,105951700,-0.0055972678604059,-0.009975602703949,-0.0142816594951237,0.0003213370540622,0.0194742431974142,0.0614808608758026,0.7387718141678238,45.15589029464945,1.020103530040796,0.998199730653566,1.009151630347181,0.0,0,1,-0.00559726786040593
2018-10-08,266.9969690469276,268.0852465325013,265.5552618168933,267.71319580078125,87742200,0.0,-0.0134027651722443,-0.0109959909627551,0.003341105456186,0.0157493717295431,0.0564610802355991,0.753504933973576,45.15589029464945,1.0183382603446445,0.9945310645148642,1.0064346624297542,-0.0014592314600316,0,1,0.0
2018-10-09,267.3132581746622,268.6805383098274,266.73654686204486,267.3225402832031,74339000,-0.0014592314600316,-0.0142680677712963,-0.0115222396705294,0.0038282330525969,0.0109284193953766,0.0541525460137426,0.7526490879381976,43.51530045355887,1.0161487971280827,0.9938722254613546,1.0050105112947183,-0.0316628851120911,0,1,-0.0014592314600316847
2018-10-10,266.79244232115326,266.86686952830115,258.46769391463613,258.8583374023437,214731000,-0.0316628851120911,-0.0460028601008066,-0.0399475281586245,-0.0296432159039184,-0.0206685242814983,0.012311509676355,0.9660787362565731,23.550560898435933,1.0568997497619057,0.99955688271973,1.0282283162408177,-0.0220267098312124,0,1,-0.031662885112091144
2018-10-11,257.72350817591433,259.4163719525667,251.4729582499841,253.1565399169922,274840500,-0.0220267098312124,-0.0596669910145362,-0.0637103620006589,-0.0541356739829069,-0.0409299198620028,-0.0098795016498757,1.1414025636519023,17.669493362406104,1.0857208716454554,0.9916717323697536,1.0386963020076043,0.0138884242758379,1,1,-0.022026709831212465
2018-10-12,257.43517959175404,257.7328315997427,253.34256383171177,256.6724853515625,183186500,0.0138884242758379,-0.0412408152545259,-0.0508050159703088,-0.0412311974299212,-0.021051142960401,0.0009126529592198,1.172707637842063,29.380507969689905,1.061239801284071,0.970490396783996,1.0158650990340334,-0.0056170490630681,0,0,0.013888424275837918
2018-10-15,256.3004001270197,257.68632983792963,255.1377236096849,255.23074340820312,102263700,-0.0056170490630681,-0.0466262126349085,-0.0594040576283361,-0.0522224957118042,-0.0228920634319785,-0.0060315057336146,1.166418993236373,27.644045414761315,1.050247406216782,0.9733969700363714,1.0118221881265763,0.0218661044711356,1,1,-0.0
2018-10-16,257.27711950650433,261.2023173894361,256.7841456949693,260.8116455078125,118255800,0.0218661044711356,-0.0243559513107011,-0.0382765067180619,-0.0316645438982503,-0.0078570171475219,0.0143917673834794,1.223470572693058,41.94717399410074,1.0057480801320122,0.9646083417761968,0.9851782109541044,0.0001782062737032,1,0,0.021866104471135683
2018-10-17,260.84881328342686,261.5092056200629,258.17000195340245,260.8581237792969,110626000,0.0001782062737032,0.0077254084107205,-0.0386328425724261,-0.0263371292422052,-0.000214746009625,0.0178203723895562,1.2273119838249855,42.04991435690303,1.0099987521155005,0.9630730760826124,0.9865359140990564,-0.0144412614288192,0,1,0.0
2018-10-18,259.8814268162513,260.5046338648892,255.76090841067787,257.09100341796875,134557500,-0.0144412614288192,0.0155416229905285,-0.045052689903335,-0.0455770824064528,-0.0225616914997459,0.0006024263815245,1.2979638096054724,36.42336642126374,1.0218747286979812,0.9862297701849008,1.004052249441441,-0.0005424745719495,0,1,-0.014441261428819296
2018-10-19,257.7700669842608,259.788457740405,256.22602899618005,256.9515380859375,139901600,-0.0005424745719495,0.0010871937987151,-0.0401984582144095,-0.0471101586499678,-0.0265190067700255,0.001337092207986,1.3049363166028882,36.230086061459794,1.022388981723361,0.9872398592878382,1.0048144205055995,-0.0044891272796891,0,1,-0.0005424745719495583
2018-10-22,257.649021175987,257.9838582643183,255.2399597272256,255.7980499267578,82415800,-0.0044891272796891,0.0022227201589402,-0.044507129498727,-0.0590134089057261,-0.0329581994496555,-0.001103470877402,1.2938108158132011,34.59495714645428,1.0263351469091395,0.9932429712001568,1.0097890590546483,-0.0050902586921328,0,1,-0.004489127279689198
2018-10-23,252.0218205656865,255.6679589125972,249.84526473723645,254.4959716796875,146352700,-0.0050902586921328,-0.0242154594585992,-0.0479816202177604,-0.0629473974231885,-0.0401318417875529,-0.0023643727641101,1.3746173814507294,32.79564137111707,1.0267010403809331,0.993283289284157,1.0099921648325452,-0.0302988587564171,0,1,-0.005090258692132865
2018-10-24,254.23544480813388,254.635427039182,246.2083512610888,246.7850341796875,177806700,-0.0302988587564171,-0.0539492096152471,-0.0466405808822399,-0.0883102065849226,-0.0686617151320477,-0.0342391696702939,1.5602234598534868,24.626843866587407,1.0612271973220382,0.9990624008948752,1.030144799108457,0.0179405519119657,1,1,-0.030298858756417135
2018-10-25,248.7011299768891,252.82164820613744,247.63147339711776,251.2124938964844,138061500,0.0179405519119657,-0.0228654812627857,-0.0076792249615404,-0.0710923101714201,-0.0506926180174556,-0.0107112157611158,1.594887349841691,34.68637841203706,1.0365590638197038,0.97805902804943,1.007309045934567,-0.0175872486600936,0,0,0.017940551911965752
2018-10-26,247.3431655987316,252.06827050447689,243.96674842997385,246.7943572998047,201574600,-0.0175872486600936,-0.0395295582264066,-0.0384853407182612,-0.0846903555827447,-0.0729674300004769,-0.0298786820148254,1.7419579157756488,30.335459697465687,1.0475926493781855,0.9866287497079356,1.0171106995430603,-0.0055403407276469,0,1,-0.0
2018-10-29,250.0219320648078,251.370648098972,241.69718572715087,245.42703247070312,160749100,-0.0055403407276469,-0.0405437705995967,-0.0384111678968879,-0.0922976453122895,-0.0853254971414972,-0.0219393010684033,1.9080783885292956,29.11814474336475,1.0419898472192946,0.9866618086246072,1.0143258279219507,0.0148185442380912,1,1,-0.005540340727646975
2018-10-30,245.25034752204,249.38945891213444,244.73875282057395,249.0639038085937,157116000,0.0148185442380912,-0.021344415926279,-0.0450430105463479,-0.0789421473277073,-0.0722193953763109,-0.0096386186921819,1.879291884815951,36.425741894282,1.011569617404953,0.978735364898168,0.9951524911515606,0.01068092366363,1,0,0.014818544238091258
2018-10-31,251.74272895909527,254.14250933081323,251.24975522159644,251.72413635253903,128296300,0.01068092366363,0.0200137832071911,-0.0350151541934948,-0.0723268753265722,-0.0673284866280279,0.0093004101932714,1.8707240677133912,41.20088772367789,1.0079663731094664,0.9691534086592476,0.988559890884357,0.0106418787957296,1,1,0.0
2018-11-01,252.6263808258648,254.6075863214245,251.49160731311343,254.4029541015625,99495000,0.0106418787957296,0.0127002449424062,-0.0104556335331428,-0.0619080783627417,-0.0535717853840718,0.0142426661921686,1.8062967208399023,45.62958726531976,1.0062743221514077,0.9550431294300898,0.9806587257907488,-0.0059230884390104,0,1,0.010641878795729642
2018-11-02,255.55629309545583,256.002771087489,250.7567611273116,252.89610290527344,122634100,-0.0059230884390104,0.0247240077618808,-0.0157828795689393,-0.0679760934711984,-0.0592098197570829,0.0067857110748743,1.83543891410535,43.6385138111157,1.016352009619924,0.9663027094339274,0.9913273595269256,0.005517081509194,1,1,-0.00592308843901046
2018-11-05,253.40770570238627,254.8680344000847,252.39385506102067,254.29135131835932,65622500,0.005517081509194,0.036117940059086,-0.0058901880167963,-0.0554518100832891,-0.0523871995800427,0.0101803999432874,1.7644826444190274,45.98864272722376,1.0083492978251944,0.9773705340787964,0.9928599159519956,0.0063276024020779,1,1,0.005517081509193833
2018-11-06,254.22616331697608,256.06782446333983,254.16104662971105,255.90040588378903,60085900,0.0063276024020779,0.0274487871211124,0.0055184928658484,-0.0441247951250886,-0.043817637002703,0.0201749093149212,1.6813691222990794,48.64796415841448,1.0030865692446664,0.9808336143566156,0.991960091800641,0.0214088401496206,1,1,0.00632760240207797
2018-11-07,258.1699388985659,261.4626460529892,257.7234609907225,261.3789367675781,102752100,0.0214088401496206,0.0383546868208044,0.0591360924150068,-0.0236606156609358,-0.0203985628168311,0.0335836097242623,1.6805495456000477,56.501083656980455,1.0012009584144757,0.9559112202363262,0.978556089325401,-0.0018146228808043,0,1,0.021408840149620634
2018-11-08,260.5418638391371,261.5743354344425,259.7140528492849,260.9046325683594,65584900,-0.0018146228808043,0.0255566154479529,0.0385814356664471,-0.0240081053698074,-0.0202717809397173,0.0230545346803461,1.614276640596732,55.706809621607626,1.0118251267375606,0.9588128290397564,0.9853189778886584,-0.0097683758117456,0,1,-0.0018146228808043618
2018-11-09,259.5372871225141,259.7326088184189,256.8863791354696,258.35601806640625,98812600,-0.0097683758117456,0.0215895583143008,0.0468473464835199,-0.0019405182810731,-0.0315262109826203,0.004021036764527,1.6248521506971323,51.51609232181369,1.0206081239238558,0.9779229794200652,0.9992655516719606,-0.0186850401792622,0,1,-0.009768375811745611
2018-11-12,257.82587382943814,258.0770017660924,252.9891276286621,253.52862548828125,99673600,-0.0186850401792622,-0.0029994171100345,0.033010190181659,0.0014697845507409,-0.0527454572094299,-0.0182720929152522,1.6887254399323914,44.662527475023424,1.0411934364894575,0.9941879588694568,1.0176906976794573,-0.0018710519708037,0,1,-0.018685040179262202
2018-11-13,254.01230473488977,256.09581233182587,252.3008480108834,253.05426025390625,98176600,-0.0018710519708037,-0.0111220832966372,0.0160214161277225,-0.0140966613258152,-0.054746636529509,-0.0128887456144695,1.6781605712037213,44.04247246265297,1.0453792461848062,0.9893187223109222,1.0173489842478642,-0.0068368233695711,0,1,-0.0018710519708037276
2018-11-14,255.0075243151109,255.4260708393369,249.6964258128856,251.3241729736328,125335900,-0.0068368233695711,-0.0384681486514965,-0.0015888956247964,-0.0153060339926305,-0.0667292104098898,-0.0284453810460628,1.731860686902122,41.76506901627892,1.0449660186940182,0.9877357214359732,1.0163508700649957,0.0104367849951985,1,1,-0.006836823369571143
2018-11-15,250.0033989635416,254.4308810154448,248.3570589398948,253.9471893310547,135101400,0.0104367849951985,-0.0266666144208144,-0.0017915073829128,-0.0263195922996167,-0.0571507383121119,-0.0190781528400005,1.762386147235703,46.29893664793277,1.0187579396194306,0.9819891754941602,1.0003735575567954,0.002600422059352,1,1,0.010436784995198511
