Date,change_in_pnl,Equity
2019-10-22,8.469999999999999,268.6600000000001
2019-10-23,0.04999999999999716,268.7100000000001
2019-10-24,0.0,268.7100000000001
2019-10-25,6.88000000000001,275.5900000000001
2019-10-28,0.0,275.5900000000001
2019-10-29,0.0,275.5900000000001
2019-10-30,7.6699999999999875,283.2600000000001
2019-10-31,0.0,283.2600000000001
2019-11-01,0.0,283.2600000000001
2019-11-05,0.0,283.2600000000001
2019-11-06,-3.0199999999999925,280.2400000000001
2019-11-07,5.290000000000003,285.53000000000014
2019-11-08,1.6599999999999966,287.19000000000017
2019-11-11,-3.1299999999999955,284.0600000000002
2019-11-12,2.519999999999996,286.58000000000015
2019-11-13,1.6099999999999994,288.19000000000017
2019-11-14,-0.05999999999999517,288.13000000000017
2019-11-18,0.0,288.13000000000017
2019-11-19,-1.620000000000001,286.51000000000016
2019-11-20,-7.249999999999998,279.26000000000016
2019-11-21,-2.0200000000000005,277.2400000000002
2019-11-22,-0.6799999999999997,276.5600000000002
2019-11-29,0.0,276.5600000000002
2019-12-02,5.12,281.6800000000002
2019-12-03,-2.2700000000000014,279.4100000000002
2019-12-04,1.299999999999999,280.7100000000002
2019-12-09,0.0,280.7100000000002
2019-12-10,-4.5000000000000036,276.2100000000002
2019-12-11,5.2500000000000036,281.4600000000002
2019-12-13,0.0,281.4600000000002
2019-12-16,13.220000000000002,294.68000000000023
2019-12-17,0.0,294.68000000000023
2019-12-18,-0.3999999999999986,294.28000000000026
2019-12-19,5.75,300.03000000000026
2019-12-23,0.0,300.03000000000026
2019-12-24,-0.1399999999999988,299.89000000000027
2019-12-26,5.24,305.1300000000003
2019-12-27,0.0,305.1300000000003
2019-12-30,-8.850000000000001,296.28000000000026
2019-12-31,-1.5,294.78000000000026
2020-01-03,0.0,294.78000000000026
2020-01-06,-0.12999999999999545,294.65000000000026
2020-01-07,0.0,294.65000000000026
2020-01-08,9.519999999999996,304.17000000000024
2020-01-10,0.0,304.17000000000024
2020-01-13,9.09,313.2600000000002
2020-01-14,0.0,313.2600000000002
2020-01-15,-0.09999999999999787,313.1600000000002
2020-01-21,0.0,313.1600000000002
2020-01-22,0.23000000000000043,313.3900000000002
2020-01-23,-0.9899999999999984,312.4000000000002
2020-01-24,-9.44,302.9600000000002
2020-01-27,-9.89,293.0700000000002
2020-01-28,1.9000000000000004,294.9700000000002
2020-01-29,0.0,294.9700000000002
2020-01-30,2.6000000000000014,297.5700000000002
2020-01-31,0.0,297.5700000000002
2020-02-03,9.270000000000008,306.8400000000002
2020-02-04,-3.3400000000000034,303.5000000000002
2020-02-06,0.0,303.5000000000002
2020-02-07,-7.170000000000002,296.3300000000002
2020-02-10,8.990000000000009,305.3200000000002
2020-02-11,3.6499999999999986,308.9700000000002
2020-02-12,7.319999999999993,316.2900000000002
2020-02-13,-0.35999999999999943,315.9300000000002
2020-02-14,-3.8999999999999986,312.0300000000002
2020-02-18,-4.3700000000000045,307.6600000000002
2020-02-19,11.240000000000002,318.9000000000002
2020-02-20,0.0,318.9000000000002
2020-02-21,-14.229999999999999,304.6700000000002
2020-02-24,-8.700000000000001,295.9700000000002
2020-02-25,-0.75,295.2200000000002
2020-02-26,-0.2,295.0200000000002
2020-02-27,0.0,295.0200000000002
2020-02-28,0.0,295.0200000000002
2020-03-02,0.5500000000000002,295.5700000000002
2020-03-03,0.0,295.5700000000002
2020-03-04,-2.8299999999999983,292.74000000000024
2020-03-05,0.0,292.74000000000024
2020-03-06,-44.0,248.74000000000024
2020-03-09,-58.67,190.07000000000022
2020-03-10,11.100000000000001,201.17000000000021
2020-03-12,0.0,201.17000000000021
2020-03-13,0.0,201.17000000000021
2020-03-18,0.0,201.17000000000021
2020-03-19,44.29999999999998,245.4700000000002
2020-03-20,-47.55999999999999,197.9100000000002
2020-03-23,-72.7,125.21000000000019
2020-03-24,56.35000000000001,181.5600000000002
2020-03-27,0.0,181.5600000000002
2020-03-30,17.379999999999995,198.9400000000002
2020-03-31,0.0,198.9400000000002
2020-04-01,15.650000000000002,214.5900000000002
2020-04-02,-13.25,201.3400000000002
2020-04-03,0.0,201.3400000000002
2020-04-06,0.0,201.3400000000002
2020-04-07,0.0,201.3400000000002
2020-04-08,13.900000000000006,215.2400000000002
2020-04-13,0.0,215.2400000000002
2020-04-14,-1.7399999999999949,213.50000000000023
2020-04-15,0.0,213.50000000000023
2020-04-16,-0.6000000000000085,212.9000000000002
2020-04-23,0.0,212.9000000000002
2020-04-24,9.699999999999996,222.6000000000002
2020-04-27,24.10000000000001,246.70000000000022
2020-04-28,0.0,246.70000000000022
2020-04-29,43.489999999999995,290.1900000000002
2020-05-01,0.0,290.1900000000002
2020-05-04,-13.690000000000012,276.5000000000002
2020-05-05,23.900000000000006,300.4000000000002
2020-05-06,0.0,300.4000000000002
2020-05-07,11.989999999999995,312.3900000000002
2020-05-11,0.0,312.3900000000002
2020-05-12,-16.71,295.68000000000023
2020-05-13,-16.22,279.46000000000026
2020-05-14,2.9800000000000004,282.4400000000003
2020-05-15,0.0,282.4400000000003
2020-05-18,55.81000000000001,338.2500000000003
2020-05-19,0.0,338.2500000000003
2020-05-20,18.83,357.08000000000027
2020-05-21,0.0,357.08000000000027
2020-05-22,-1.3500000000000014,355.73000000000025
2020-05-26,16.9,372.6300000000002
2020-05-27,0.0,372.6300000000002
2020-05-28,-5.920000000000002,366.7100000000002
2020-05-29,-4.12,362.5900000000002
2020-06-01,35.83,398.4200000000002
2020-06-02,-0.7199999999999989,397.70000000000016
2020-06-03,-5.260000000000005,392.44000000000017
2020-06-11,0.0,392.44000000000017
2020-06-12,-3.3700000000000045,389.07000000000016
2020-06-15,0.0,389.07000000000016
2020-06-16,27.030000000000015,416.1000000000002
2020-06-17,-5.500000000000014,410.6000000000002
2020-06-19,-24.549999999999997,386.0500000000002
2020-06-22,0.0,386.0500000000002
2020-06-23,18.710000000000008,404.7600000000002
2020-06-24,-54.09000000000001,350.6700000000002
2020-06-25,1.9299999999999997,352.6000000000002
2020-06-26,-29.699999999999996,322.9000000000002
2020-06-29,-1.79,321.1100000000002
2020-07-01,0.0,321.1100000000002
2020-07-02,6.8500000000000085,327.9600000000002
2020-07-06,17.909999999999997,345.87000000000023
2020-07-07,0.0,345.87000000000023
2020-07-08,3.760000000000005,349.6300000000002
2020-07-09,-5.299999999999997,344.3300000000002
2020-07-10,13.599999999999994,357.9300000000002
2020-07-13,-9.139999999999986,348.7900000000002
2020-07-14,16.83999999999999,365.63000000000017
2020-07-15,0.0,365.63000000000017
2020-07-16,-16.430000000000007,349.20000000000016
2020-07-17,3.3100000000000023,352.51000000000016
2020-07-20,12.5,365.01000000000016
2020-07-21,3.510000000000005,368.52000000000015
2020-07-22,-3.5500000000000043,364.97000000000014
2020-07-23,-16.85,348.1200000000001
2020-07-24,-15.93,332.1900000000001
2020-07-27,5.23,337.42000000000013
2020-07-28,-11.0,326.42000000000013
2020-07-29,16.19,342.6100000000001
2020-07-30,-12.240000000000002,330.3700000000001
2020-07-31,9.980000000000004,340.35000000000014
2020-08-03,78.85,419.20000000000016
2020-08-04,0.789999999999992,419.9900000000001
2020-08-05,11.980000000000004,431.97000000000014
2020-08-06,2.1399999999999864,434.1100000000001
2020-08-07,0.0,434.1100000000001
2020-08-10,12.26000000000002,446.3700000000001
2020-08-11,10.969999999999999,457.34000000000015
2020-08-12,14.609999999999985,471.95000000000016
2020-08-13,-23.319999999999993,448.63000000000017
2020-08-14,2.009999999999991,450.64000000000016
2020-08-17,1.0,451.64000000000016
2020-08-18,0.4000000000000057,452.0400000000002
2020-08-19,9.120000000000005,461.1600000000002
2020-08-20,-1.5200000000000102,459.6400000000002
2020-08-21,0.46999999999999886,460.11000000000024
2020-08-24,0.4000000000000057,460.5100000000002
2020-08-25,48.48000000000002,508.99000000000024
2020-08-26,-17.409999999999997,491.58000000000027
2020-08-27,52.34,543.9200000000003
2020-08-28,-9.240000000000038,534.6800000000003
2020-08-31,5.800000000000011,540.4800000000002
2020-09-01,-36.13999999999996,504.34000000000026
2020-09-02,39.579999999999984,543.9200000000003
2020-09-03,-58.32000000000002,485.60000000000025
2020-09-04,-0.23999999999998067,485.36000000000024
2020-09-08,-26.80000000000001,458.56000000000023
2020-09-09,-10.539999999999992,448.0200000000002
2020-09-10,0.0,448.0200000000002
2020-09-11,0.0,448.0200000000002
2020-09-14,-14.670000000000002,433.3500000000002
2020-09-15,0.0,433.3500000000002
2020-09-16,-4.229999999999997,429.1200000000002
2020-09-17,-15.52,413.6000000000002
2020-09-18,-15.030000000000001,398.57000000000016
2020-09-21,-10.179999999999998,388.39000000000016
2020-09-22,2.7700000000000014,391.16000000000014
2020-09-23,-8.040000000000001,383.1200000000001
2020-09-24,-0.1499999999999999,382.97000000000014
2020-09-25,0.8500000000000001,383.82000000000016
2020-09-29,0.0,383.82000000000016
2020-09-30,14.36,398.1800000000002
2020-10-01,10.050000000000004,408.2300000000002
2020-10-02,-0.10000000000000142,408.13000000000017
2020-10-05,4.769999999999989,412.90000000000015
2020-10-06,0.0,412.90000000000015
2020-10-07,29.72,442.6200000000001
2020-10-08,0.0,442.6200000000001
2020-10-09,11.809999999999995,454.4300000000001
2020-10-12,37.08,491.5100000000001
2020-10-13,0.0,491.5100000000001
2020-10-14,-10.450000000000003,481.0600000000001
2020-10-15,-5.909999999999997,475.1500000000001
2020-10-16,0.5900000000000034,475.7400000000001
2020-10-19,-24.320000000000007,451.42000000000013
2020-10-20,4.320000000000004,455.7400000000001
2020-10-21,-5.050000000000004,450.6900000000001
2020-10-22,-0.01999999999999602,450.67000000000013
2020-10-23,-1.6300000000000026,449.04000000000013
2020-10-26,-12.1,436.9400000000001
2020-10-27,-2.0,434.9400000000001
2020-10-28,-1.2799999999999998,433.66000000000014
2020-10-29,-0.04999999999999999,433.6100000000001
2020-10-30,-0.020000000000000004,433.59000000000015
2020-11-02,19.55,453.14000000000016
2020-11-03,0.0,453.14000000000016
2020-11-04,39.77999999999997,492.92000000000013
2020-11-10,0.0,492.92000000000013
2020-11-11,2.5,495.42000000000013
2020-11-12,-17.42,478.0000000000001
2020-11-13,19.300000000000004,497.3000000000001
2020-11-16,23.560000000000002,520.8600000000001
2020-11-17,0.0,520.8600000000001
2020-11-18,-14.080000000000005,506.78000000000014
2020-11-19,1.4300000000000033,508.21000000000015
2020-11-20,-8.930000000000003,499.28000000000014
2020-11-23,-1.3199999999999985,497.96000000000015
2020-11-24,25.43,523.3900000000001
2020-11-25,-6.230000000000004,517.1600000000001
2020-11-30,-24.149999999999995,493.0100000000001
2020-12-01,73.33999999999999,566.3500000000001
2020-12-07,0.0,566.3500000000001
2020-12-08,8.100000000000009,574.4500000000002
2020-12-09,-16.200000000000003,558.2500000000001
2020-12-10,1.8699999999999974,560.1200000000001
2020-12-11,-7.049999999999997,553.0700000000002
2020-12-14,-5.1000000000000085,547.9700000000001
2020-12-15,13.730000000000004,561.7000000000002
2020-12-16,6.269999999999996,567.9700000000001
2020-12-17,6.240000000000002,574.2100000000002
2020-12-18,-13.629999999999995,560.5800000000002
2020-12-21,-4.400000000000006,556.1800000000002
2020-12-22,-9.619999999999997,546.5600000000002
2020-12-23,3.039999999999999,549.6000000000001
2020-12-28,18.330000000000005,567.9300000000002
2020-12-29,-7.130000000000003,560.8000000000002
2020-12-30,-5.140000000000001,555.6600000000002
2020-12-31,16.340000000000003,572.0000000000002
2021-01-04,24.109999999999992,596.1100000000002
2021-01-05,7.439999999999998,603.5500000000002
2021-01-06,27.909999999999997,631.4600000000002
2021-01-07,-4.799999999999997,626.6600000000002
2021-01-11,0.0,626.6600000000002
2021-01-12,-1.3900000000000006,625.2700000000002
2021-01-13,-0.38000000000000256,624.8900000000002
2021-01-14,-7.329999999999998,617.5600000000002
2021-01-15,-16.770000000000003,600.7900000000002
2021-01-19,7.570000000000007,608.3600000000002
2021-01-20,32.95,641.3100000000003
2021-01-21,-3.930000000000007,637.3800000000003
2021-01-22,-10.169999999999995,627.2100000000004
2021-01-25,1.519999999999996,628.7300000000004
2021-01-26,-3.3399999999999963,625.3900000000003
2021-01-27,-43.68000000000001,581.7100000000003
2021-01-28,0.0,581.7100000000003
2021-01-29,-16.55,565.1600000000003
2021-02-01,68.92,634.0800000000003
2021-02-03,0.0,634.0800000000003
2021-02-04,14.049999999999997,648.1300000000002
2021-02-08,0.0,648.1300000000002
2021-02-09,0.19000000000000483,648.3200000000003
2021-02-10,-0.8800000000000026,647.4400000000003
2021-02-11,-0.3400000000000034,647.1000000000003
2021-02-12,7.070000000000007,654.1700000000003
2021-02-16,0.0,654.1700000000003
2021-02-17,-2.6700000000000017,651.5000000000003
2021-02-18,-9.709999999999997,641.7900000000003
2021-02-19,-7.050000000000004,634.7400000000004
2021-02-22,-11.669999999999998,623.0700000000004
2021-02-23,-1.3499999999999996,621.7200000000004
2021-02-24,10.700000000000001,632.4200000000004
2021-02-25,0.0,632.4200000000004
2021-03-01,39.969999999999985,672.3900000000004
2021-03-02,0.0,672.3900000000004
2021-03-03,-10.799999999999997,661.5900000000005
2021-03-04,-38.110000000000014,623.4800000000005
2021-03-05,24.01,647.4900000000005
2021-03-08,0.0,647.4900000000005
2021-03-09,18.799999999999997,666.2900000000004
2021-03-10,0.0,666.2900000000004
2021-03-11,21.859999999999992,688.1500000000004
2021-03-12,-5.670000000000002,682.4800000000005
2021-03-15,8.480000000000004,690.9600000000005
2021-03-16,-3.5799999999999983,687.3800000000005
2021-03-17,6.450000000000003,693.8300000000005
2021-03-18,0.0,693.8300000000005
2021-03-19,-6.049999999999997,687.7800000000005
2021-03-22,7.369999999999997,695.1500000000005
2021-03-23,-21.09,674.0600000000005
2021-03-24,-6.129999999999999,667.9300000000005
2021-03-25,-1.4499999999999993,666.4800000000005
2021-03-26,23.48,689.9600000000005
2021-03-29,0.0,689.9600000000005
2021-03-30,-10.519999999999998,679.4400000000005
2021-03-31,4.829999999999998,684.2700000000006
2021-04-01,28.36,712.6300000000006
2021-04-05,14.509999999999998,727.1400000000006
2021-04-06,3.030000000000001,730.1700000000005
2021-04-07,1.3999999999999915,731.5700000000005
2021-04-08,-3.4499999999999886,728.1200000000006
2021-04-09,9.920000000000002,738.0400000000005
2021-04-12,-8.719999999999985,729.3200000000005
2021-04-13,6.029999999999973,735.3500000000005
2021-04-14,-3.539999999999992,731.8100000000005
2021-04-15,5.749999999999986,737.5600000000005
2021-04-16,2.0300000000000296,739.5900000000006
2021-04-19,-6.650000000000006,732.9400000000006
2021-04-20,-2.490000000000009,730.4500000000006
2021-04-21,-2.309999999999974,728.1400000000007
2021-04-22,0.7299999999999756,728.8700000000007
2021-04-23,-5.859999999999999,723.0100000000007
2021-04-26,20.960000000000008,743.9700000000007
2021-04-27,-6.240000000000009,737.7300000000007
2021-04-28,5.950000000000017,743.6800000000007
