Date,Open,High,Low,Close,Volume
2009-01-02,68.99136186190633,71.2798855239862,68.54128251528863,70.9137191772461,227566300
2009-01-05,70.66202314136765,71.4477549652345,70.0975219244326,70.82984924316406,240349700
2009-01-06,71.43248471066545,72.05038452481604,70.7001574961116,71.30280303955078,328260900
2009-01-07,70.18140474094473,70.37974512307844,68.80828797235395,69.16682434082031,280899200
2009-01-08,68.77779819862542,69.48723526587305,68.40400164187994,69.4490966796875,263834400
2009-01-09,69.54065098987311,69.66270263339901,65.11616687667056,67.96156311035156,330953600
2009-01-12,67.77082553140804,67.82423001532432,65.91712656178377,66.32905578613281,277858500
2009-01-13,66.16125600875019,67.03851921235781,65.75694506288987,66.45113372802734,356432300
2009-01-14,65.25344670780025,65.41364268536232,63.43788647541277,64.36092376708984,435491600
2009-01-15,64.17020969699368,65.03221823647634,62.33938948586367,64.38380432128906,532647300
2009-01-16,65.49758183624486,65.59674915145222,63.353998750462154,64.8873062133789,399237200
2009-01-20,64.25416971585386,64.88732400970628,61.06549064287628,61.46216583251953,419855200
2009-01-21,62.50724036298921,64.2617724891292,61.38586231931532,64.11683654785156,364360700
2009-01-22,62.87339062555032,64.1091958641228,61.91983881739765,63.12512969970703,427940300
2009-01-23,61.71388208578082,64.07105966359676,61.46214297940656,63.39976119995117,386800600
2009-01-26,63.76593594603576,65.11616903619792,63.17092034156581,63.8345947265625,317978800
2009-01-27,64.17783352143995,64.95593487085485,63.54467969477985,64.48297119140625,273789700
2009-01-28,65.90949962494199,67.09190032985765,65.65776056040488,66.66471099853516,330007000
2009-01-29,65.68829931822376,66.7410187700681,64.43723939457557,64.4982681274414,294392500
2009-01-30,64.82625964238339,65.14665160842057,62.71318587110054,63.18614959716797,383383600
2009-02-02,62.224988867272515,63.45316430469114,62.02664842234256,62.995460510253906,288233300
2009-02-03,63.392122520019136,64.35330436432785,62.720824147813694,63.880340576171875,278385800
2009-02-04,64.3075113211333,65.12375111944353,63.346329841809464,63.56755447387695,322989300
2009-02-05,63.08698835893486,65.06275082765629,59.29567107466583,64.51350402832031,417679400
2009-02-06,64.73472563680454,66.62656916553419,64.5974139435888,66.3519515991211,366101700
2009-02-09,66.33671458879346,66.93173019305493,65.84849635862916,66.44351196289062,240075200
2009-02-10,65.81033745305687,66.39009865621662,62.89628298720266,63.39976119995117,536212800
2009-02-11,63.65912454526656,64.1168341278722,62.85814441574491,63.77355194091797,324442500
2009-02-12,62.68265646170926,63.94134553451797,61.828278090845565,63.81929397583008,469302200
2009-02-13,63.73538527363685,64.2617417496879,63.11747993737856,63.13274002075195,293998400
2009-02-17,61.149361812762095,63.28531397511339,60.39414473027178,60.432289123535156,478910100
2009-02-18,60.867126149958565,60.981553543035346,59.715233814351876,60.2873649597168,362964800
2009-02-19,60.90526814211577,61.14175298637813,59.516896717814596,59.638954162597656,316867500
2009-02-20,58.5328397151134,59.761009361587156,57.800506642653765,59.05919647216797,477176600
2009-02-23,59.707611821085166,59.707611821085166,56.900354389800036,56.946128845214844,379641400
2009-02-24,57.43434037128168,59.46349584573321,56.98426083528218,59.10496520996094,426260900
2009-02-25,58.845586356101286,59.822022437236726,57.69369418850333,58.63962173461914,461985800
2009-02-26,59.36433003865211,60.77558576236592,57.617422165723625,57.68608093261719,363353900
2009-02-27,56.45788691686502,57.739460548971174,56.30531516303255,56.39685821533203,470510900
2009-03-02,55.32125972578632,56.389238926210744,53.68115525444063,53.856605529785156,426452600
2009-03-03,54.62708537269486,54.69573832048537,53.124286546407646,53.452308654785156,443761000
2009-03-04,54.33720335969829,55.588262971454355,53.452304413811945,54.718624114990234,462753100
2009-03-05,53.47517641901772,54.71861151986779,52.0028924096802,52.48348617553711,485549400
2009-03-06,52.94119389566565,53.74217386717425,51.1866563618541,52.57502746582031,490470000
2009-03-09,51.83506539785101,53.3988924328191,51.66724519616248,51.957122802734375,379905300
2009-03-10,53.02512728151878,55.206854971469,52.91832991096347,55.054283142089844,406227900
2009-03-11,55.6874347105945,56.259565889128005,54.794911468886866,55.412811279296875,356648300
2009-03-12,55.3975653120672,57.78525769315809,54.9017170523463,57.594547271728516,409702700
2009-03-13,57.98357473874034,58.7235318061866,57.007138706652924,58.04459762573242,337474700
2009-03-16,58.70828422860554,59.47875581372385,57.8310152934731,57.86915969848633,360644900
2009-03-17,58.029357984641656,59.77626587796895,57.55639411613625,59.638954162597656,356814300
2009-03-18,59.35669290358891,61.71387607171457,58.79219184553395,60.97391891479492,473273200
2009-03-19,61.73676876921349,61.79016744655171,60.028005274371054,60.21871566772461,428520400
2009-03-20,60.51142554330405,60.62667193637681,58.79811068253247,58.936405181884766,371078200
2009-03-23,60.49605476354361,63.223527266164865,60.16568490431069,63.16974639892578,419933300
2009-03-24,62.41683781477903,63.2773379578581,61.85598077231956,61.92512512207031,330271000
2009-03-25,62.40913030513521,63.538528529884395,60.74191167858408,62.57815170288086,441775100
2009-03-26,63.1927987503252,63.9995176747867,62.47827811661439,63.853538513183594,422025200
2009-03-27,63.03913482801583,63.40791623276629,62.470587548040534,62.701080322265625,322332300
2009-03-30,61.31044795301331,61.36422881118525,59.89677046986326,60.534461975097656,324108500
2009-03-31,61.12607731281524,62.29389910172153,60.734247692269996,61.09534454345703,364238300
2009-04-01,60.334713093949944,62.55510385832747,60.18105514565721,62.27851486206055,377018300
2009-04-02,63.830476198753765,65.0059763012288,62.332285081312364,64.09938049316406,476230700
2009-04-03,64.14548802124574,64.75244688530535,63.515481050978494,64.7370834350586,284646300
2009-04-06,64.03024332837256,64.75244860431809,63.223530281313884,64.2300033569336,264866600
2009-04-07,63.1927873560238,63.50010907477092,62.62424598642988,62.731807708740234,258947800
2009-04-08,63.04684854412473,63.72295793012799,62.64733415740479,63.40795135498047,230402800
2009-04-09,65.05207725340493,65.93562502381751,64.79085759453352,65.92794036865234,269653500
2009-04-13,65.24415647890558,66.48880691429511,64.98293680450735,65.94331359863281,224847500
2009-04-14,65.32868926013694,65.88955205148845,64.59880502726897,64.80624389648438,276598800
2009-04-15,64.41441061885486,65.62832869101135,64.23770451339922,65.49771881103516,250726100
2009-04-16,66.02017519456493,66.95750434669287,65.12894227559816,66.4581069946289,335202900
2009-04-17,66.7116339981943,67.3416411197671,66.18150398139991,66.9037094116211,262649000
2009-04-20,65.72049677590418,66.88063343084463,64.03023032507342,64.09938049316406,293690100
2009-04-21,63.63075873872721,65.4055341296901,63.576977843900394,65.35175323486328,114090900
2009-04-22,64.76013409777674,66.33514865478357,64.59110683001472,64.95220947265625,340395200
2009-04-23,65.08282295356592,65.62831634527106,64.25305588096843,65.58990478515625,324903700
2009-04-24,66.0969525066286,67.08037712274155,65.83573290745557,66.58098602294922,287703000
2009-04-27,65.82805597953282,66.8498981209393,65.72049426587674,65.95098114013672,289581600
2009-04-28,65.28257347573876,66.5272180414536,65.12123087876367,65.7435531616211,247926300
2009-04-29,66.47345927327821,67.88713742315828,66.30443782621825,67.14188385009766,311505700
2009-04-30,68.03310918307614,68.39420601210904,66.7807738206876,67.16492462158203,301419800
2009-05-01,67.1802677352669,67.77185715878186,66.62708985985492,67.5260009765625,236110300
2009-05-04,68.03310404539228,69.86934426606553,67.90248832807815,69.8232421875,287120000
2009-05-05,69.58509063720703,69.86167974160333,69.0242277694931,69.58509063720703,243036300
2009-05-06,70.43787993512713,70.83739412567095,69.6157975858277,70.79129791259766,291941000
2009-05-07,71.45973383743156,71.5672955930697,69.36226787913569,69.8078842163086,317728000
2009-05-08,70.70680873795625,71.62108969132231,70.25351352147612,71.43669891357422,299081700
2009-05-11,70.4532332955075,70.76823967086113,69.94615743929768,70.09981536865234,247923600
2009-05-12,70.39944795529763,70.55311173655058,69.03187254135284,69.89237213134766,282431300
2009-05-13,68.94737809790502,69.15482279485802,67.99468583593618,68.13298034667969,269619100
2009-05-14,68.16370283873358,69.2393259977819,67.99467558866782,68.71688079833984,260098700
2009-05-15,68.66310289019697,69.147130694858,67.72577418068758,68.15602111816406,271502700
2009-05-18,68.80139359477573,70.17664796009439,68.04845563400738,70.0921401977539,241447400
2009-05-19,70.05373323966049,70.66069214742765,69.76945956538711,70.00763702392578,206102200
2009-05-20,70.64531337915702,71.29837427692799,69.46213434803765,69.5389633178711,285722200
2009-05-21,68.7322594181612,68.99348500637724,67.81029985643906,68.5401840209961,258988400
2009-05-22,68.73226541969468,69.14714901719906,68.13299106608052,68.39421081542969,166811900
2009-05-26,67.88713397096647,70.34569689572217,67.85640120169748,70.14594268798828,236318500
2009-05-27,70.2535053070497,70.49167694469587,68.78604633034563,68.89360809326172,246015800
2009-05-28,69.50053261746858,70.17663562911406,68.4556424147697,69.85395050048828,289095000
2009-05-29,70.23811964472034,71.98984607501544,69.66957819281362,71.09093475341797,258641500
2009-06-01,71.96680489085792,73.11925721760596,71.7824141598474,72.81193542480469,276246800
2009-06-02,72.52765689543868,73.27291022791904,72.39704705782403,72.8733901977539,230874500
2009-06-03,72.25106836810485,72.32021268433742,71.26764345940944,71.95143127441406,235310500
2009-06-04,72.22034172714709,72.73510233052787,71.68253301640229,72.6275405883789,210102300
2009-06-05,73.36511328863642,73.50340780195341,72.06668765648453,72.64291381835938,284257900
2009-06-08,72.09738443973391,73.06544562852164,71.48274697418594,72.34324645996094,238565100
2009-06-09,72.75046881016242,73.09620213050971,72.2357023651524,72.71205139160156,225125500
2009-06-10,73.35746209424983,73.36514089222418,71.59805018127993,72.52769470214844,296100400
2009-06-11,72.66595870391728,73.84145908413535,72.65058939107729,72.85034942626953,275414200
2009-06-12,72.52766459567997,73.09620607870403,72.22034281561885,73.05010986328125,184361800
2009-06-15,72.18962680558344,72.23572303170447,70.99107803302269,71.37522888183594,224190500
2009-06-16,71.62876048555964,71.67485670565497,70.36106167785388,70.40715789794922,227319000
2009-06-17,70.37643189125107,70.93729469021866,69.78484218371888,70.33802032470703,223445200
2009-06-18,70.44556907182202,71.19850128772593,70.1075145233159,70.85276794433594,211725100
2009-06-19,71.53113387501185,71.62384705952388,70.71213007818147,71.11390686035156,215655600
2009-06-22,70.41854367106214,70.45717810278776,68.95825175259021,68.98143005371094,251913600
2009-06-23,69.12821101203674,69.44499084747785,68.64917133271408,69.03549194335938,188309800
2009-06-24,69.6613232209657,70.37215160613057,69.22864020387013,69.63041687011719,211577700
2009-06-25,69.28274514319985,71.21434842629198,69.20548219083325,71.14481353759766,279411000
2009-06-26,70.90529644301665,71.2684388327037,70.51897575522804,70.95938110351562,167579000
2009-06-29,71.16799241240705,71.71656704189074,70.77394368891282,71.62384796142578,168481300
2009-06-30,71.6393174157718,71.90201268377949,70.51898375718633,71.04438018798828,228888200
2009-07-01,71.34570434752099,72.0333606196255,71.2452630872202,71.33798217773438,173041100
2009-07-02,70.41082444604379,71.36117617481932,69.35230926338687,69.39093780517578,212309900
2009-07-06,68.71870683998281,69.48361993988301,68.50236825777138,69.3831787109375,174499600
2009-07-07,69.31369374082409,69.39868480865404,67.99247699745283,68.03883361816406,197088900
2009-07-08,68.44829484017365,68.61055471220673,67.2197979146784,67.99243927001953,248050500
2009-07-09,68.46376634408995,68.68783309483453,67.92291963180102,68.1238021850586,163777600
2009-07-10,67.7606746181486,68.37106226749687,67.49025120256098,67.96156311035156,173520300
2009-07-13,68.23193148441287,69.66904435628526,67.6756289669418,69.61495971679688,217413500
2009-07-14,69.83132309889888,70.07084592588066,69.32911093716974,70.009033203125,181487400
2009-07-15,70.93620032125176,72.24969415060646,70.06311771954746,72.05653381347656,220877900
2009-07-16,71.85564466211967,73.02233473674353,71.71656898504673,71.94063568115234,231174500
2009-07-17,72.67462934108237,72.8755177034988,72.27285851103406,72.72871398925781,138561700
2009-07-20,73.1536870235131,73.62499874288338,72.77509439304363,73.50137329101562,164179400
2009-07-21,74.07312623825021,74.09630453492477,72.95279277576729,73.8413314819336,217718300
2009-07-22,73.37002050481712,74.2740094525187,73.31593584712861,73.82588195800781,196068100
2009-07-23,73.87222187291637,75.78064648370338,73.81040916528973,75.45613861083984,258795500
2009-07-24,75.10074850648037,75.8270333744225,74.7067056011296,75.76522064208984,154003100
2009-07-27,75.62616107741565,76.02793802851482,75.2089338873301,75.98930358886719,159259400
2009-07-28,75.4561687489164,76.00474348494552,74.99257915133767,75.63387298583984,186685200
2009-07-29,75.2861865508036,75.78839878932476,74.93077218279153,75.44844055175781,194399300
2009-07-30,76.36012901902245,77.13277019684573,76.18241895441797,76.23650360107422,225575400
2009-07-31,76.22109171835359,76.85465756712676,76.01247519430626,76.34471130371094,207358000
2009-08-03,77.1482491876243,77.6736456202037,76.73102208868302,77.60411071777344,175776900
2009-08-04,77.25641037087073,77.91315436861319,77.094156387531,77.80498504638672,176714600
2009-08-05,77.85905515216996,77.92859592905012,76.93961608512905,77.5809097290039,184726400
2009-08-06,77.93633694767793,78.05222843710189,76.81600342669762,77.17914581298828,193203800
2009-08-07,77.99040932918271,78.83258545859925,77.56545428557855,78.19129180908203,220640900
2009-08-10,77.83589238586298,78.2067628487119,77.47274998749462,78.029052734375,130898700
2009-08-11,77.68136435928146,77.73544901960732,76.84691026158019,77.05552673339844,157301000
2009-08-12,76.92418350855527,78.46946646144573,76.885554971605,77.88226318359375,219052400
2009-08-13,78.23767876467767,78.50810210665601,77.46503727628999,78.4771957397461,176449500
2009-08-14,78.43856726460672,78.50038000312107,77.03235988473499,77.87454223632812,199616100
2009-08-17,76.37560875743101,76.45287172610786,75.80385571547833,75.95838165283203,237667500
2009-08-18,76.12837302175713,76.83147968062765,75.98929730323259,76.56105041503906,173461500
2009-08-19,75.95835614522098,77.49591641105874,75.88109320248984,77.23321533203125,192812800
2009-08-20,77.33367430077453,78.2067628487119,77.16369814570422,78.029052734375,174131300
2009-08-21,78.67034490298694,79.68250322223194,78.51581898524076,79.55888366699219,224605000
2009-08-24,79.8834294229429,80.31610691315501,79.26531366996387,79.55119323730469,191279000
2009-08-25,79.86795775064316,80.55560824654962,79.53572165415453,79.70570373535156,215310600
2009-08-26,79.45843635475431,80.07655181406308,79.18801305185143,79.71340942382812,194620700
2009-08-27,79.667061808151,80.13837357267647,78.76307271020669,79.89112854003906,196230100
2009-08-28,80.53242903052583,80.62514224119147,79.32710423878906,79.87567901611328,147024400
2009-08-31,79.09531342130434,79.25756743086679,78.64717993120601,79.16484832763672,176051600
2009-09-01,78.77079318694527,79.76750136124333,77.25641665775343,77.41867065429688,321276800
2009-09-02,77.09416992576953,77.60411615848936,76.93191591393696,77.12507629394531,171805000
2009-09-03,77.5732199048646,77.85909353188755,76.9473761835804,77.7663803100586,143572300
2009-09-04,77.92087860402897,78.87895222300712,77.6890897369847,78.85577392578125,142687900
2009-09-08,79.58207743057059,79.62071186490802,79.11076562663182,79.53572082519531,132909100
2009-09-09,79.67479871782339,80.41653389807375,79.42755365773994,80.14611053466797,154612500
2009-09-10,80.20016704624577,81.01916491492061,79.7520336900789,80.96508026123047,162902400
2009-09-11,81.1196127755627,81.35913559982883,80.57103813059358,80.94963073730469,152360100
2009-09-14,80.26198225385092,81.48275701586594,79.69795736283949,81.34368133544922,149593800
2009-09-15,81.47505351303825,81.98499979322217,80.94193482304941,81.68367004394531,196795900
2009-09-16,81.97724509017864,82.93531870235053,81.69137156670968,82.91986846923828,206406300
2009-09-17,82.80398681906777,83.49163727151299,82.34040310542187,82.7962646484375,229170900
2009-09-18,83.18286333559877,83.19062821025369,82.56956854086712,82.84904479980469,153799100
2009-09-21,82.20470418796396,83.06642174720808,82.02615351409652,82.63944244384766,151892000
2009-09-22,83.12851530136324,83.35364926785176,82.75587834096687,83.1207504272461,143126700
2009-09-23,83.31485408210374,83.86604184104407,82.28234468219367,82.42984771728516,225947400
2009-09-24,82.60838927074644,82.78693993268878,81.16443053401294,81.52153778076172,228636800
2009-09-25,81.3429948589136,81.79326291113048,80.80733093738436,81.08680725097656,204059000
2009-09-28,81.39734956701042,82.71710034321637,81.38182573515986,82.53854370117188,118285800
2009-09-29,82.68601815646375,83.08193792180181,82.11930076265048,82.29009246826172,133733900
2009-09-30,82.56957275661863,82.64720373853956,81.21877471802877,81.9718017578125,254383000
2009-10-01,79.96113202520004,82.0804927907632,79.92231357254694,79.9378433227539,281840600
2009-10-02,79.20032869830136,80.03875746549258,79.17703999746782,79.56520080566406,224748800
2009-10-05,79.88349145885466,80.98586667672095,79.65059261660636,80.75296783447266,149875000
2009-10-06,81.33522378000224,82.37549796189934,81.28864637224396,81.90970611572266,202491100
2009-10-07,81.72337883308003,82.22023014628394,81.56811686967298,82.13483428955078,159200300
2009-10-08,82.71705633439072,83.19837186293682,82.173627742891,82.76363372802734,183305800
2009-10-09,82.7869204424409,83.26824188232422,82.56955138019126,83.26824188232422,135008300
2009-10-12,83.65642936305184,83.91261102669453,83.28379233514443,83.59432220458984,118031000
2009-10-13,83.36916542233692,83.61758806545568,82.88008500950211,83.42350769042969,157692700
2009-10-14,84.40171415333042,84.94513708996014,83.39249335917147,84.8597412109375,191421600
2009-10-15,84.44829324112943,85.17027282714844,84.4094807008111,85.17027282714844,173873600
2009-10-16,84.46380240880266,84.82866862862076,84.02129928153889,84.5336685180664,192069400
2009-10-19,84.67338552560277,85.49628441793003,84.40943905933288,85.23233795166016,159530400
2009-10-20,85.35658865653112,85.38764224259133,84.37066247129962,84.78211212158203,180921100
2009-10-21,84.65010458625459,85.63603037272856,83.959178863741,84.02128601074219,225379300
2009-10-22,83.99023041776505,85.14694786924821,83.45456665277051,84.87523651123047,238444000
2009-10-23,85.15473227726221,85.20907456133163,83.55550548932757,83.90485382080078,240033200
2009-10-26,83.99797807859643,84.8596953573884,82.76362982256947,82.99652862548828,242028200
2009-10-27,83.08971426342752,83.36919056156756,82.41431814530976,82.61615753173828,253266300
2009-10-28,82.40654602620795,82.66273359746211,81.00916465833456,81.05574798583984,248821400
2009-10-29,81.66125673647623,82.95771216055185,81.46717637037403,82.79468536376953,198110600
2009-10-30,82.5230075947952,82.77143032751567,80.30272682985257,80.39588165283203,325608100
2009-11-02,80.83837497516782,81.83207170776826,80.02324075914895,80.98587799072266,254222900
2009-11-03,80.53562498024978,81.35853014754166,80.38036298340668,81.24208068847656,228362600
2009-11-04,81.9097006485325,82.54628417781932,81.24206354185802,81.45166778564453,247996700
2009-11-05,82.02614015794028,82.97324750077632,81.85534846440578,82.94995880126953,180015300
2009-11-06,82.49193190381364,83.37693802211489,82.32890508442799,83.16732788085938,170954100
2009-11-09,83.80391839948402,85.10813898740643,83.74181716986033,85.06156158447266,159495700
2009-11-10,84.85974872602002,85.3410704574215,84.59580211138672,85.07711791992188,171899800
2009-11-11,85.63606449973898,86.03199031607343,85.10040643126214,85.51185607910156,169466200
2009-11-12,85.39537450020222,85.837877567516,84.42497251724538,84.64234161376953,157144500
2009-11-13,84.85973903238867,85.46526912419235,84.42500069424565,85.10040283203125,150963000
2009-11-16,85.69039879413518,86.70738438730727,85.64382138110291,86.33474731445312,210922200
2009-11-17,86.10959239923737,86.4744645071529,85.78353874134584,86.4356460571289,147134100
2009-11-18,86.3735810718861,86.5055543807621,85.83791703567991,86.38134002685547,156486800
2009-11-19,85.79130960076014,86.41236338442175,84.71998190314612,85.25564575195312,208734600
2009-11-20,84.81314272140914,85.2090684327898,84.62682717840941,84.952880859375,134196000
2009-11-23,85.9543514257417,86.74619706288584,85.86119067666255,86.031982421875,148010200
2009-11-24,86.17173582511192,86.32699784483944,85.40317875858784,86.16397094726562,138420100
2009-11-25,86.30367848259235,86.55986605473505,86.03196708313689,86.46670532226562,109564800
2009-11-27,84.15326669007956,85.64380281260117,84.06787083612492,85.06156158447266,126001800
2009-11-30,84.99171621772201,85.55066295790041,83.93591805927586,85.34882354736328,160874800
2009-12-01,86.10961123971501,86.6840936268726,85.96211412765255,86.40461730957031,159613700
2009-12-02,86.38908765618636,86.955805167718,86.10961133856325,86.36579895019531,132315100
2009-12-03,86.5986693470334,87.08774978043301,85.62050255737091,85.69036865234375,167324900
2009-12-04,86.82380101595547,87.2430153719407,85.42642575220152,86.17945861816406,274907800
2009-12-07,86.10184118502016,86.58315684053306,85.77578157496356,86.04749298095703,127973800
2009-12-08,85.42644707229314,85.99315863956664,84.82867600105044,85.0926284790039,169863700
2009-12-09,85.06933403667857,85.53512587609829,84.63458985340418,85.4109115600586,155063400
2009-12-10,85.93879694316088,86.2648565096788,85.7447165472433,85.89221954345703,138014600
2009-12-11,86.25709533691406,86.45117574116004,85.8689345284221,86.25709533691406,124854000
2009-12-14,86.84712219238281,86.94804189449312,86.27263979397402,86.84712219238281,107141500
2009-12-15,86.52881627128151,86.88592354377599,86.17170899878704,86.44342041015625,120408800
2009-12-16,86.79274578306264,87.04892737584234,86.38129041421394,86.57537078857422,155358200
2009-12-17,85.95435549762844,86.11738237409097,85.45750999140006,85.53514099121094,183390100
2009-12-18,86.01123628883589,86.08929117847302,85.29317656028964,86.01904296875,174591200
2009-12-21,86.44831827054567,87.1819853806411,86.44831827054567,86.89320373535156,118039600
2009-12-22,87.08052313225002,87.39272481928516,86.97125343500052,87.20540618896484,91707500
2009-12-23,87.41611025582836,87.50196584049533,87.02585976361483,87.37708282470703,111783100
2009-12-24,87.56441782783821,87.88442017328026,87.41612071752934,87.79076385498047,39677500
2009-12-28,88.11859410373572,88.18883635937988,87.66590194041085,87.97810363769531,87508500
2009-12-29,88.2044318913102,88.22003929338138,87.84540209616407,87.85320281982422,80572500
2009-12-30,87.59563564321888,87.92344465575849,87.54880153089148,87.82197570800781,73138400
2009-12-31,88.0171348433296,88.04055488588148,86.9400451213004,86.97907257080078,90637900
2010-01-04,87.70489762713272,88.501006009918,87.03366630519125,88.45417785644531,118944600
2010-01-05,88.39955763293212,88.72736667090784,88.07954931865753,88.68833923339844,111579900
2010-01-06,88.60247346902761,88.96930990242441,88.5322312352709,88.75077056884766,116074400
2010-01-07,88.58687196968927,89.23468929076635,88.337111864,89.12541961669922,131091100
2010-01-08,88.89128650199405,89.46105503212277,88.71177454993087,89.42202758789062,126402800
2010-01-11,89.82008739997246,89.85910889054266,89.16446323802084,89.54691314697266,106375700
2010-01-12,88.95372257008445,89.14104119044514,88.36834667104966,88.7117691040039,163333500
2010-01-13,88.93810401333847,89.71080444232398,88.485417870154,89.46104431152344,161822000
2010-01-14,89.35958049702649,89.86690746670709,89.30494565135328,89.7030029296875,115718800
2010-01-15,89.54687799026391,89.63272761771402,88.35270651641524,88.69612884521484,212283100
2010-01-19,88.68054103386355,89.85909345938178,88.65712099784074,89.80445861816406,139172700
2010-01-20,89.19568377485173,89.32836756100431,88.18103570134407,88.89128875732422,216490200
2010-01-21,88.9146976100203,89.18787184624433,87.0727142532643,87.1819839477539,344859600
2010-01-22,86.79173646687728,87.21320785571318,85.14487835586654,85.23854064941406,345942400
2010-01-25,86.01903583403258,86.17513964560703,85.39463845198937,85.67561340332031,186937500
2010-01-26,85.34000344010511,86.22197365975414,85.1058566389896,85.31658935546875,211168800
2010-01-27,85.20730901031366,85.91756791421028,84.5516909034102,85.72244262695312,271863600
2010-01-28,86.00341225261508,86.05024040990305,84.22387081866695,84.73899841308594,316104000
2010-01-29,85.10586735028083,85.69905003965064,83.68535514095632,83.81803894042969,310677600
2010-02-01,84.41120695711058,85.12926664035915,83.90387998023326,85.1214599609375,187865000
2010-02-02,85.27754552477225,86.3156073851257,84.98095131774237,86.15170288085938,216327900
2010-02-03,85.76146411155385,86.22976956477197,85.47268249745402,85.72244262695312,172730700
2010-02-04,85.0590350073145,85.09805649979029,83.06094761332886,83.0765609741211,356715700
2010-02-05,83.17019037009369,83.41995046906767,81.62480161855167,83.24824523925781,493585800
2010-02-08,83.31067963926262,83.77117835097442,82.58481343128497,82.64725494384766,224166900
2010-02-09,83.61508505282512,84.41119955093639,82.94385359549646,83.68533325195312,337820500
2010-02-10,83.55262883353278,83.98190078191976,82.81895603717183,83.52140808105469,240511500
2010-02-11,83.41214189999691,84.48923110899281,82.92822914854952,84.39556884765625,223591600
2010-02-12,83.50581172717195,84.37216843187146,83.13117453066727,84.3253402709961,304622100
2010-02-16,84.9653523208561,85.7380467616099,84.15363044223808,85.65219116210938,159317500
2010-02-17,86.06586041657307,86.17513605750102,85.65219575393986,86.05805969238281,168845100
2010-02-18,85.91756653867033,86.74489583787474,85.88634577863888,86.56538391113281,193708600
2010-02-19,86.3390759321897,87.08054995689692,86.13614387989207,86.74493408203125,222684900
2010-02-22,87.06491594311477,87.0883300276188,86.50295409601046,86.7605209350586,132346900
2010-02-23,86.5263692110498,86.79173677825855,85.4804944376488,85.70684051513672,207497000
2010-02-24,85.96438387271772,86.63561524196341,85.74584453477733,86.49512481689453,176350700
2010-02-25,85.26196511574501,86.44052381202528,85.02781828549408,86.37808227539062,259634700
2010-02-26,86.45610756258854,86.72928772192914,85.94097991318414,86.43269348144531,173589300
2010-03-01,86.79173635228113,87.41613973226956,86.76832226761316,87.33028411865234,147709700
2010-03-02,87.70492484135038,87.99370648370541,87.41613724424359,87.57223510742188,160992400
2010-03-03,87.79856734431196,88.1732104935657,87.43173087341269,87.65027618408203,150785000
2010-03-04,87.76735990596943,88.04054009707855,87.43955082234056,87.91565704345703,135770400
2010-03-05,88.4853797476536,89.24246053798919,88.27464119245042,89.1722183227539,176118800
2010-03-08,89.1800731153739,89.38299914981927,89.03177597464301,89.18787384033203,114631200
2010-03-09,88.92249410571253,89.74982339917028,88.87566594336619,89.3361587524414,154556700
2010-03-10,89.37520017956878,89.97618352449776,89.29715124519193,89.7342300415039,186088800
2010-03-11,89.52346517371055,90.1322609751199,89.25029100594688,90.10884094238281,160791100
2010-03-12,90.49913561082525,90.51474897360133,89.8669313777166,90.11669158935547,162074800
2010-03-15,89.9605713688764,90.20252483909314,89.4454377106388,90.14008331298828,146816800
2010-03-16,90.38983359815863,90.9439886836715,90.14007347574788,90.85813903808594,168673000
2010-03-17,91.1312923869434,91.69325402245533,90.86591896806291,91.39665985107422,177468100
